review_text,rating,review_date
gw kasih bintang tiga kerna kalah terus menang cuma sekali atau dua tolong jangan memperbanyak kekalahan,3,2025-06-22 03:01:53
banyak dark sistem di awal season,1,2025-06-22 03:01:37
musuh dan tim tidak seimbang kalo kasih tim yg benerlah masa tim gua dongo musuhnya jago gak adil bangettt,1,2025-06-22 02:58:14
mohon untuk sistem jangan dibuat seperti ini. saya biasanya memainkan mm tidak bisa karena teman tidak mau tuker line dan dari moonton otomatis linenya_-,1,2025-06-22 02:57:42
game gendeng,1,2025-06-22 02:57:16
game stresss,1,2025-06-22 02:57:00
"update di gedein jaringan ngeleg, padahal wifi bagus sinyal bagus",2,2025-06-22 02:56:48
"Yaampun Moonton kenapa ngelag pas main, padahal sinyal ijo gw mencet sinyal ""jaringan bagus 47ms"" padahal ngelag ngelag gitu, lagi posisi nahan base, terus malah ngelag, dan gw pun maju maju sendiri kedepan, trus gw mati, gara gara itu gw jadi kalah, tolong perbaiki bug sinyalnya moonton sayang.",1,2025-06-22 02:56:42
game bikin gila jangan dimainin,1,2025-06-22 02:56:19
monton adalah game kontoll,1,2025-06-22 02:55:53
gak papa fitur pilih lane nya udahh baguss aku dah ngertii cara nya ternyata berguna banget makasihh ya montoon sering sering kasih win streak yakk 🤭,5,2025-06-22 02:55:24
banyak drakaistem,1,2025-06-22 02:54:49
game ini bagus tapi ada nya fitur pilih laen sebelom pertadingan game ini jadi gak enak,1,2025-06-22 02:53:59
game bagus tapi setiap mau naik rank pasti di temukan dengan tim yg bot ini hal yg nggak ku sukain dari game ini lama² game nya aku hapus aku dah capek setiap mau naik rank pasti dapat tim dark system atau bot,3,2025-06-22 02:53:35
Monton makin lama makin gak jelas fitur nya.intinya mobilegen jangan download nyesal deh,1,2025-06-22 02:52:52
"HEH PAPI, DENGER YA KALO NGASIH TIM ITU YANG BENER DIKIT LAH, aduh, ak sleding juga nih Wallahu, TIM KU KAYAK EEK LAWAN JAGO, GIMANA SIH AH, MINIMAL SETARA IN DULU, Mana pada egois, haus kill",1,2025-06-22 02:52:31
kecewa berat sama ml🥹🥹,1,2025-06-22 02:52:21
Gem tolol banyak darksiatem,1,2025-06-22 02:52:04
"pliss buff Hanabi,kalo gak di buff aku kasih bintang 1🙁😐",2,2025-06-22 02:51:12
"jadi gak seru, sistem pemilihan role malah mempersulit sudah tahu player ml egois akhirnya hero power saya fredrin tidak terpakai karena tidak mendapatkan role jungler, jangan sengaja mempersulit pemain kalo mau dapet profit",1,2025-06-22 02:50:46
saya sebagai pengguna hp kentang sangat ingin memainkan game ini namun penyimpanan hp saya tidak cukup mohon rilis game yang lebih ringan,1,2025-06-22 02:49:41
bagus banget😃,5,2025-06-22 02:48:46
GEmini bagus tapi biasanya eror tapi ya gitu tetep bagus ☺️,5,2025-06-22 02:48:17
game kek anjj,1,2025-06-22 02:47:57
🤮🤢,1,2025-06-22 02:47:37
Game babi,1,2025-06-22 02:47:02
"makan hari makin TDK jls, aja nih nonton org ngetrol di laporin gak ngerespon,",1,2025-06-22 02:46:30
"gw semenjak reset season losestreak mulu, ketemu tim beban, lawan sekelas onic, jadi makin strees. jadi menurut gw kasi komposisi tim yang seimbang lah moonton",2,2025-06-22 02:46:19
Honor of king lebih bagus daripada mobile legend bang bang,1,2025-06-22 02:45:22
game apaaan ini player nya toxic ga bermain di Lane exp pick Layla,1,2025-06-22 02:45:09
suka beri drask sistem beri tim yg tolol ml ini lol,1,2025-06-22 02:44:33
bagus dan asik,5,2025-06-22 02:44:31
game gg. selalu setiap mau naik rank dikasi tim beban trus.,1,2025-06-22 02:43:25
"game apaan, udh jago"" g prnh naikin ke glory mlh dpt tim sampah, kloo bsa tuh Lane nya jangan pake di pilih dari awal, ga dapet Lane apa yang di pengenin. tim itu kadang egois, jadi mending balik ke semula aja sistem nya.",2,2025-06-22 02:43:25
"kebanyakan update dan banyak fitur yg gak berguna, quick chat di out game di hapus. pemaksaan pemilihan lane apa lagi, sangat tidak berguna malah nyusahin player solo rank. montoon lol",1,2025-06-22 02:43:03
gada alok,2,2025-06-22 02:40:34
"Sistem matchmaking super bobrok, musuh ex imo bintang 500+++ server rusak malah sibuk ngurus update😹",1,2025-06-22 02:40:19
bagus bgt menurut saya tapi sering lag klo lagi main tapi kualitasny udh bgs bgt,5,2025-06-22 02:40:09
game ampas,1,2025-06-22 02:39:02
yang bener napa kalo kasih tim masa setiap main awal season timnya ampas teruss,2,2025-06-22 02:38:30
patch terbaru sangat buruk sistem yang gajelas,1,2025-06-22 02:38:12
"game ga jlas ngapain di buat, masak timnya epic legen trs musuhnya mitic ke atas montoon"" buat game yang seimbang lah",1,2025-06-22 02:38:03
"mantap moonton tetep optimalkan sistem matchmakingnya yaaa supaya tidak ada lagi dark sistem, pertahanan dan kembangkan terus sistem yg baru ini agar terhindar dari dark sistem 🙏Thanks moonton🙏",5,2025-06-22 02:37:07
gamenanya gak adi aku lostrek 50 kali lawan top golbal tapi gatu menang sampi saat ini,1,2025-06-22 02:36:06
gak enak soal rank aku d Hak akun gue,4,2025-06-22 02:35:22
game yg sangat ramah cocok untuk menghilangkan stres🥰,5,2025-06-22 02:35:20
"game nya lag padahal jaringan nya cepet , udah kayak main dikunjungi, game apaan ini , buat hiburan malah bikin stres kalau gak niat bikin jangan bikin",1,2025-06-22 02:35:10
yang cit Masi banyak kata kebel kontrol e ternya ta Masi terhenti padalan udah mengindar,1,2025-06-22 02:34:13
geme tolo,1,2025-06-22 02:33:47
develop ytm gw lostreak mulu dark system aja udah honor dev ytm,1,2025-06-22 02:33:09
plis monton kasih aja tim pro terus drak sistem di musnah kan kalau gak gua hapus ml,1,2025-06-22 02:30:11
"kalo bisa ga gw kasih bintang, game perusak mental, pembuang waktu dan duit main game bukannya nyari hiburan malah bikin stres, system lu banyak update tapi tetep banyak yang ga ngerti maen, kalo bisa ton update lagi system matching lu",1,2025-06-22 02:29:54
bags sekali dan tolong plisss monnton buff hero claude pllissssss,5,2025-06-22 02:29:27
moonton tolong jangan kasih saya tim yang dark sistem dan juga tolong berfikir hero louyi di pasifnya sama grangger,4,2025-06-22 02:27:26
game ini sangat bagus tapi pliss aku sekarang sering ketemu dark sistem semoga pesan ku bisa di baca dan aku harap aku tidak bertemu dark sistem lagi,5,2025-06-22 02:27:10
game l0l,1,2025-06-22 02:26:43
"sumpah sihh klk gk di kabulin gk tau lagi lahh mungkin untuk fitur baru dimana setiap player bisa dapetin Lane nya sendiri dan mungkin itu 1 fitur yg lumayan bagus (sebenernya) , cuman yaa tau lahh player"" di game ini kek gimana dia main heronya apa tpi di Lane apa , klk bisa mungkin deploper untuk pemilihan heronya juga di ganti di hilangin aja fitur semua Hero waktu pick atau kasarnya saat pick emang Hero yg harusnya ada di lane itu yg bisa di pick",5,2025-06-22 02:26:21
"Update Skrang,makin TDK jelas",1,2025-06-22 02:26:20
aku suka game nya cuma klo aku lagi main sering ngelag tapi gak buat jadi masalah kok karna game nya bisa ngehibur aku jadi aku beri bintang nya bintang ⭐⭐⭐⭐⭐,5,2025-06-22 02:24:27
sangat bagus dan keren sekali,5,2025-06-22 02:23:55
"UPDATE SISTEM PATCH TERBARU AMPASS, GAJELAS NGAPAIN LANGSUNG NENTUIN ROLE",1,2025-06-22 02:23:12
"moonton adain apa ke gitu biar bp ada gunanya,bp gw kebanyakan nih",5,2025-06-22 02:22:31
game jelek kasinya darksisten terus,1,2025-06-22 02:20:51
tolong lah moonton musuhnya jangan yang udah pernah mythic immortal kesulitan saya lawannya. Sama timmya kasih yang bener ini game udah bagus malah dibuat jelek sama buat tuh game mu makin jelek biar ga laku biar jadi game mati👎👎👎👎👎👎👎,1,2025-06-22 02:20:43
kasih tim yang seimbang dengan skill jangan beri player pemain buruk skill,4,2025-06-22 02:18:31
gem nya sangat baguss,5,2025-06-22 02:18:30
game nya seru dan menyenangkan,5,2025-06-22 02:17:00
game yang buruk,1,2025-06-22 02:16:53
dikasih tim aneh,1,2025-06-22 02:16:41
sngatt baguss,5,2025-06-22 02:16:10
"game jelek, masa aku main selalu kalah, aku maunya menang terus, aku solo player dan tim yang di kasih selalu jelek, ada aja yang ngetrol setiap main, push rank bukannya nambah bintang malah nambah stress, mana fitur lane itu tuh yang ngebuat orang2 pada ngetroll. gajelas.",1,2025-06-22 02:15:53
"𝖬𝗎𝖽𝖺𝗁, darksistem epic",5,2025-06-22 02:14:39
"makasi monton dah munculin fitur pilih lane,dan memperluas dark sistem,berkat fitur ini gwa copot ml,thanks",1,2025-06-22 02:14:21
makin lama makin aneh aja ml nya kebanyakan bocilnya yang main,1,2025-06-22 02:13:48
MESKIPUN GAK BISA MAIN RANK KARENA MOONTUN NGE BAND LAMA BANGET SAMPAI SEKARANG JANGAN PERNAH DONLOND,1,2025-06-22 02:13:41
kalau seson turunnya jgn jauh kali la moonton,5,2025-06-22 02:13:37
game ini selalu lag dan di kasih tim yang beban semua dan musuh nya pro pro game apa ini,1,2025-06-22 02:12:38
Matchmaking nya lawak. 5x main push rank. 4x ditim sendiri diisi sama pemain yg ga bisa main sama sekali. Buat apa dpt MVP tapi tim sendiri ga bisa main. Di report juga ga ada action apa2 dari moontoon malah dibilang tidak melakukan pelanggaran apapun. Mau lanjut main juga jadi mikir 1000x. Bukannya makin bagus ini malah sebaliknya.,1,2025-06-22 02:12:26
yang adil lah moonton kasih tim udah dari kemarin kalah musuh nya jago jago tapi tim sendiri penghuni epic semua tolonglah kasih tim yang bagus cape dari kemarin kalah mulu😭😭😭😭😭,2,2025-06-22 02:11:23
Ngasih ny dark sistem semua jalan jalan sendiri padahal sinyal 7ms,1,2025-06-22 02:10:17
game nya seru banget banyak heronya dan skinnya,5,2025-06-22 02:10:10
"game apa ada pengaturan role, uninstall game taik",1,2025-06-22 02:09:52
goodjobb bgtt,5,2025-06-22 02:08:46
"Aku main ini di redmi pad pro, awalnya bagus aja full screen. Abistu aku sempet hapus apl nya, pas ku download lagi kok ga full screen lagi anjir, ku email malah masalah gabisa ngirim. Jdnya ak pindah game krna mls",1,2025-06-22 02:07:43
"Game ga jelas, sistem matchmaking sampah masa gw glory dikasih mythic Romawi sampai honor, percuma sistem lane masa match 20 kalah sama yg baru 1 match",1,2025-06-22 02:07:34
kenapa akhir kahir ini Sering terjadi BUG DELAY tolong lah perbaiki padahal hp udah bagus tapi tetep saja masih afa bug delay,2,2025-06-22 02:04:49
ml lu gue hapus tengok lah kau yooo aku main dapet drak sysetm Mulu,1,2025-06-22 02:03:46
begus bet gemya enggak ngleg lagi,5,2025-06-22 02:01:43
"match making tidak adil, saat solo rank tim saya rank tertinggi nya legend sedangkan musuh malah mythical glory",2,2025-06-22 02:01:04
gem yg bagus dan Hero bayak geratis sekin juga,5,2025-06-22 01:59:41
mantap...tapi kok suka ngeleg2 gitu ya..padahal pakek wifi full sinyal dan tak bantu gome boster 2x..masih aja suka ngeleg...,5,2025-06-22 01:58:58
game ini sangat seru dan memuaskan bagi saya,5,2025-06-22 01:58:52
gak nyangka gue udah gede di temani Ama ini game🥺,5,2025-06-22 01:58:52
menarik dan omeji aku 😆,5,2025-06-22 01:58:42
Baguss 🤤🤤,3,2025-06-22 01:58:22
"gajetot, dapet musuh jago tim beban mulu gua dongo bgt anjir, jaringan suka lag lah, sering ngebug",1,2025-06-22 01:57:51
permainan nya jeng llek sekali bagusan ff,1,2025-06-22 01:57:06
gem ya bagus,5,2025-06-22 01:54:18
Main bareng temen maiin seruu👍👍,5,2025-06-22 01:54:15
setelah turun season pengaturan d ganti jadi males maen ml game kocak banyak d atur ga jelas . mending hapusin ajah mlnya semua game kocak,1,2025-06-22 01:54:07
tidak bagus,1,2025-06-22 01:53:20
gemenya bagus,5,2025-06-22 01:52:07
nd pernah kasi tim yang bagus sedangkan musuh keras keras,1,2025-06-22 01:51:58
kenapa tidak bisa dimainkan setelah di update,1,2025-06-22 01:51:57
sudah bagus jaringan nya mala ngelek,1,2025-06-22 01:50:52
mantap lur mantap,5,2025-06-22 01:50:02
"woii moonton,, kembaliin chat yang selesai pertandingan.. masalah jaringan juga, padahal jaringan wifi ama biasa normal ajah kok saat main ping nya naik teruss.. tolong diperbaiki lagi, bagusan HOK, makanya reting ML turun teruss..",1,2025-06-22 01:47:11
"matchmaking model apa ini sangat tidak nyaman, harus minimal pilih 2 apa coba montoon ini",1,2025-06-22 01:46:42
game tolol gua ls loll 😭😭 tolong min kasih gua wss,1,2025-06-22 01:46:12
"game ga jelas match making nya ga jelas rank tinggi di kasih tim rank rendah, game rusak",1,2025-06-22 01:43:51
player solo hanya di kasih tim toxix terus ... kapan kami bisa berkembang,1,2025-06-22 01:43:31
💙💙💙,5,2025-06-22 01:43:11
pliss lah moonton hapus itu fitur taik itu susah kali dapat tim taik,1,2025-06-22 01:43:07
banyak yang ngetroll,1,2025-06-22 01:42:27
Mantaap,5,2025-06-22 01:42:22
gw pensi,1,2025-06-22 01:40:53
gk tau rame aja nuat buat grafik nya kayak map skin event dll.,5,2025-06-22 01:40:48
game haram gue lose streak 12,1,2025-06-22 01:40:35
"s37 fitur nya g jelassssss, lngsung penempatan rolee. sedangkan yg mendapatkan rolee nya pada g bisa mainnnnn",1,2025-06-22 01:39:48
"sbnrnya game ini bagus tpi kdng ketika lagi war jaringannya merah pdhl jaringan masih normal, hp ga panas, atau gimana"". dan juga saya agak ga suka sistem macth skrng soalnya kdng ada yg dpt lane roam tpi make nya hero mm msl bisa tolong dikasih hukuman yg sepadan.",2,2025-06-22 01:39:32
semakin kesini semakin rusak aja ini game,1,2025-06-22 01:38:20
saya selalu mendapatkan musuh yg jago nama mobil legends saya deuki,4,2025-06-22 01:37:36
min tolong dong update skin Transformers masa sekelas skin bumblebee gada efek recal nya,2,2025-06-22 01:37:11
Gem nya bisa di perbaikilan macht making nya ketemu sisytem gelap trussss,1,2025-06-22 01:36:15
"tidak ada team yang cocok buat saya, selalu ada team yang tidak mau berkontribusi dengan sesama, tidak ada kerja sama team, selalu ada bug terutama di hero martis, rank tidak ada peningkatan, selalu ada team yang ngerusuh, makin di update makin rusak game nya, game ini tidak cocok buat saya yang emosional, kenapa saya sering kalah, mau main rank, classic, atau brawl, moonton tolong berikan saya team yang bagus, kalau tidak mau, aku gk akan main ml lagi, tuh ku kasih bintang 5",5,2025-06-22 01:35:35
mantep,5,2025-06-22 01:34:22
bagus banget keren,5,2025-06-22 01:33:20
"Montoon. Tolong lah kenapa Setiap saya bermain ml selalu relog sendiri, kalo begini terus saya tidak akan bermain mobile Legends Lagi.",5,2025-06-22 01:31:33
GAME NYA BAGUS,4,2025-06-22 01:30:02
macth making gak bener anehh maiin di ubdate makin rusakk,1,2025-06-22 01:29:46
moonton pilih kasih BNR masa setiap main di awal game demeg hirro lawan gak ngotak gw di kasih lostrek27x berturut turut ga hapus ml pindah ke honor offthe king,1,2025-06-22 01:29:14
wifi nya ngeleg,5,2025-06-22 01:28:38
update terbaru malag ancur,1,2025-06-22 01:27:46
"sistem match makin nggak jelas, role bertabrakan semua",1,2025-06-22 01:27:12
gem ini sudah gila aku main Reng aja tiba² keluar dari gem ...,1,2025-06-22 01:25:59
"Kalo buat game kira² lah sekarang, masa tim musuh nya jago, tim kita ngerti main aja engga, sistem moonton kenapa dah? Pengen nyiksa player? Lebih baik gua pensi dah, lu kalo gini terus ga bakal balik gua",1,2025-06-22 01:25:20
sistem match ga jelas niru hok dapet tim ga jelas trus mending sitem match dulu,1,2025-06-22 01:24:51
saya sangat benci sama game ini monton selalu ngasih tim drak sistem sementara dapat lawan sangat jago² muak saya main game idiot seperti ini dan semakin di agreat game ini malah makin jadi gak seru untuk Masuk pertandingan aja bisa sampai 2 menit untuk mempertemukan lawan suer dah dak bosan main ini game lebih seru game sebelah lagi jauh lebih asik dan nyaman..,2,2025-06-22 01:24:44
tolol pelit bintang👎,1,2025-06-22 01:24:40
playernya ramah ramah,5,2025-06-22 01:23:29
gamenya bagus tapi walaupun aku kalah terus jadi aku minta tolong admin ML kasih aku menang terus agar aku bisa mythical immortal,5,2025-06-22 01:23:25
"gemes nya sangat seru , tapi tolong lah lawan ² nya sangat sulit",5,2025-06-22 01:21:49
game nya bagus tapi kalah mulu udah gendong tim dapat tim dark sistem mulu pokoknya gak suka bikn emosi + bikin stress / gak di rekomdasiin si tpi bikin stress klo mau download yang mau mau aja sekali lagi bikin stress 😭,1,2025-06-22 01:21:28
we game jelek banyak drak sistem,5,2025-06-22 01:21:24
semoga buggnya makin dikurangin ya,5,2025-06-22 01:20:23
kebanyakan dark sistem,1,2025-06-22 01:19:22
geme yang sangat amat menyenangkan,5,2025-06-22 01:17:30
iya ya kenapa sih moonton Tina tiba gem nya kek gini?!! masa wifi gua g kenapa kenapa tetap ngelek gua tanya temen gua yang main hp pake wifi gua pun juga gpp malah bagus benget milik dia terus KLO ngasih tim yang bener dong!!... tim tololl tololl semua gem nya makin lama makin bejat moonton kenapa sih gem nya udah tim tololl musuh pro g trima lah gua gem nya bagus tapi sistem nya yang bejatt masa wifi baru abis bayar lek g mungkin donggg ini kenapa tooonn gem nya jadi bejat gini sih?!!.🤬🤬,5,2025-06-22 01:17:26
Bagus min,5,2025-06-22 01:16:56
MLBB seru kok!,5,2025-06-22 01:16:31
"ayo hapus game ini ,dan jangan lupa tinggalkan bintang 1, jaringan nya g pernah bagus bikin lose trus ,jangan lupa y bintang satu nya",1,2025-06-22 01:16:29
kebanyakan event gajelas jadi bikin kaga seru hero ko ada yang di buff ada yang di turunin ga adil jadi ga setara hero event jadi OP,1,2025-06-22 01:16:17
lebih banyak draksistem,1,2025-06-22 01:14:45
akun gw hilang lupa di kaitkat tolong dong monton😭,1,2025-06-22 01:14:17
game dajjal,1,2025-06-22 01:13:39
Muntun minta draksistem di musnakan,1,2025-06-22 01:13:36
"semenjak di nerf patch s 37 fanny jd hero weak tolong di optimalkan lg hero fanny ny jgn di nerf trus, dikira gampang main fanny ya",1,2025-06-22 01:13:16
game semakin parah,1,2025-06-22 01:12:33
😋,1,2025-06-22 01:11:49
GAME MAKIN BURUK LINE TIDAK SESUAI HERO TIM KEBANYAKAN DRAK SISTEM YG MAEN,1,2025-06-22 01:11:29
"Updatean terbaru kurang bagus, dimana harus pilih lane terlebih dahulu yang mengakibatkan kurang fleksibel. Pengalman saya sendiri ada rekan satu team dapat lane exp tapi malah pick MM , terpaksa saya pick exp sedangkan rekan satu team tersebut tidak mau tukar lane. Tolong dikembalikan seperti semula saja",1,2025-06-22 01:10:15
musuhnya gak seimbang apalagi saya player solo,3,2025-06-22 01:09:46
season 37 ribet.. udah d tentuin lane oleh sistem ga sesaui dengan keinginan.. sudah tuker lane... mau bintang 1 liat situasi,2,2025-06-22 01:08:22
gk tau mau bintang 5 aja,5,2025-06-22 01:07:57
Plis buat Staff Moonton dan Moonton Tolong Collab dengan Anime favorit saya yaitu Frieren,5,2025-06-22 01:07:16
"game setelah update jadi ga jelas, jangan download biar nurun",1,2025-06-22 01:06:27
"Saya mohon kepada Moonton skills 2 heero FANNY dinaikan lagi kami sangat kesulitan KONTES WARS ENERGI cepat HABIS lawan nya yang keras seperti tank estes florin support gak mempan lawan figther apakah harus saya main fanny TANK ? biar bisa bertahan ? ini sangat aneh kecewa dengan ANDA ANDA ANDA mohon di buff lagi skills 2 fanny season 38 yang akan datang atau diubah saat ini ,maaf ngomong users fanny banyak berhenti main dan🙏🙏🙏🙏🙏",3,2025-06-22 01:04:26
game nya setuh menarik,5,2025-06-22 01:04:06
ini game nya bagus meskipun harus online tapi ternyata ini bisa offline game ini bagus aku kasih bintang ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐tapi gak bisa ngasih bintang segini.,5,2025-06-22 01:03:33
"dapat kredit skor susah lama, saat bermain juga ngebug, jadi malas maen ML, saran saya ga usah maen game ini,,, game burik sampah",1,2025-06-22 01:02:33
keren tapi ketemu drak syistem di rank epic jadi kayak nya ini game ditiruuu honor of kings,5,2025-06-22 01:00:54
kenapa ya orang-orang mau main ml padahal bisa merusak otak bikinnya dh kalah trus main lagi,5,2025-06-22 01:00:10
"gak enak main ml skrg masak line di atur kan gak sesuai keinginan hati, berarti sama aja gak ada untung nya main kalo gak memuaskan kan, tambah pulak sering lose strak, game taikk",1,2025-06-22 00:57:35
"Lelucon? 1 kali menang 2 kali kalah, 2 kali menang 3 kali kalah, 3 kali menang 4 kali kalah. Kalo sampai 5 kali kalah berturut-turut game ini tidak layak lagi dimainkan. Membuang waktu, tenaga, dan uang!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! MLBB, belajarlah utk menghargai waktu seseorang. Berikan tim yang adil, jangan 5 kali berturut-turut dikasih tim yang tidak jelas",1,2025-06-22 00:56:08
kasih skin argus stat wars gratis dong moonton,5,2025-06-22 00:56:05
untuk player solo draf pick ya enak yang dulu gaenak sekarang,1,2025-06-22 00:55:30
"sekali² kasih tim jago, sama gak ngestuck di epic. cape muntun",1,2025-06-22 00:52:30
"apa nih moonton, fitur pilih lane lu gk guna klau msh bisa pilih hero lain selain lane yg cocok moonton",1,2025-06-22 00:51:37
mantap monton,5,2025-06-22 00:51:01
我一个月看什么游戏就输10次你本想娱乐大众或让人们对游戏疯狂，但结果却一点也不好玩，我抗议基本上，如果我不能获得神话荣誉，我会告诉我的朋友给他们所有人评分 1。我累了，我整天都在输，没有人赢。,1,2025-06-22 00:49:50
seru bgt tapi sedikit susah main nya,5,2025-06-22 00:48:47
aku pamit dari mlbb,5,2025-06-22 00:47:56
game apa ini,1,2025-06-22 00:47:54
"game gajelas, match nya seret banget",1,2025-06-22 00:47:05
"knapa setiap update terbaru pas pilihan rol rank menjadi ngga jelas , mau jadi jangle ngga jadi ngga jelas ,Monton ngga jelas",1,2025-06-22 00:46:31
sangat menyenangkan tapi jangan di banyakin dark sistem,5,2025-06-22 00:45:38
kalah kalah aja,1,2025-06-22 00:45:25
ini bagai mana mobile legendes kok sekarang ngak bisa offline,1,2025-06-22 00:44:46
"setelah update pemilihan role malah ga jelas,yg bisa jungler malah jadi roam,game kok jadi jelek dan aneh",1,2025-06-22 00:44:41
mantap josss bocil ff,5,2025-06-22 00:44:20
Lebih banyak lagi hadiah nya kalau bisa menang dapat diamond,5,2025-06-22 00:42:36
aku dulu suka main ml tp di season ini tidak suka lagi. soalnya Hero fanny di nerf,1,2025-06-22 00:42:27
game seru saking serunya di kasi team yang gatau main semua bngst,1,2025-06-22 00:42:07
"sering Delay monton,jaringan data nya ee",3,2025-06-22 00:42:06
ml sekarang emang ngeleg ngeleg kah?,5,2025-06-22 00:41:58
Saya tidak sukak karena selalu terjadi masalah bug dan jugak tiba tiba saja keluar dari ml dan jugak wifi masih bagus tapi selalu ngelek ketika main,3,2025-06-22 00:40:13
game jembut bikin strees gak bikin menghibur tapi bikin kena mental stres,1,2025-06-22 00:39:36
ngasih tim ga seimbang dahlah males,1,2025-06-22 00:37:51
gem anj kala trs musuh jago teman lol,1,2025-06-22 00:37:08
Sistem match making yg baru tidak jelas..,1,2025-06-22 00:36:53
bagus tapi tadi pas saya main clasic keluar keluar terus kenapa ya😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭jadi saya enggak bisa main ml🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬tolong bagusi dong 🫸🫷plis dong bantui moonton🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🥹🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎🙎tolo,5,2025-06-22 00:35:48
game nya udh bagus tapi gua gak suka orng org di game ini udh toxic suka nglaporin org lagi kan kredit skor gua dari 110 jadi 65 kan ngeselin org capek capek ngumpulin kredit skor malah turun lagi,3,2025-06-22 00:34:40
game bosok,1,2025-06-22 00:34:26
game bagus banyak dark system,5,2025-06-22 00:33:12
game yang seru tapi kalau mau main bareng jangan yang sama pangkatnya,5,2025-06-22 00:31:24
Mayan bagus tapi mohon di kembangkan agar lebih bagus,4,2025-06-22 00:28:36
"tolong pembagian role di ml dihilangkan karena player main ngg bisa sesuai dgn lane yg diinginkan sehingga mereka main asal2an jadinya, kalau begini trs aku stop main mobile legend",3,2025-06-22 00:25:38
game ini ga jelas orang ngendong dikasi kalah musuh imo tim legend semoga lu monton dapat hidayah biar kasi winstreak,1,2025-06-22 00:24:05
dark system anjgggg,1,2025-06-22 00:20:43
tolong memorinya di kecil kan sedi kit hp aku kentang🤦‍♂️🤦‍♂️,3,2025-06-22 00:18:19
moonton bukanya udah mati? dari 20011,5,2025-06-22 00:16:49
"kenapa dengan pemilihan posisi sekarang seperti di paksa di posisi yang tidak di ingin kan , Contoh saya mengambil lane mm tapi saya selalu dapat yang terbaik dak sesuai, menyusahkan player solo",3,2025-06-22 00:16:14
"keluh kesah Skrang, 1: JARINGAN benerin lah masa tiap mau war jump ping mulu kan gak asyik tba tba mati 2:FITUR PILIH LINE hapus aja gak guna soalnya udah bikin semula aja 3:musuh ex imo team sendiri warga asli epic asem emng,",1,2025-06-22 00:15:59
grafik hd tapi kalo spin kagak dapet Mulu tapi oke lah,4,2025-06-22 00:15:32
"oi moonton mentang mentang gw masuk mythic solo? habis mythic dikasih ls 20 lebih anjg. lu ada masalah apa sampai segitu nya, ga guna gw main game kikir, katanya kagak ada yang namanya dark sistem lah gw dari kemarin ls sampai sekarang. gw mythic bukan penghasilan joki tll, liat orang orang yang pake joki seharusnya itu yang ls mulu Kon, cape gw dipermainin begitu. Moonton iri liat gw mythic atau gimana hah? sistem lu yang bego atau gimana, lu kalau mau game lu maju jan gini.",1,2025-06-22 00:15:00
Game nya bagus.,5,2025-06-22 00:13:13
selalu ber masalah bisa dala gem baru keluwar menugu samapi 100 nuguyah ada 10 menit lebih mebutku setres tiba masus Uda AFK Gemini bikin stres,1,2025-06-22 00:12:27
👍🏻,5,2025-06-22 00:12:02
draf pick tidak adil,1,2025-06-22 00:11:52
minn minimal klo pilihan role jangan yang pertandingan dikit lah yang ke pilih,1,2025-06-22 00:06:42
game nya GK enak GK dikasih skin skin legens gratis,5,2025-06-22 00:06:31
"main ini game hilangkan stres❌ main ini game bikin gila, stres, stroke, bego✅",1,2025-06-22 00:06:26
kenapa aku saya di ban monton padahal sata tidak pakai chit,1,2025-06-22 00:06:15
mlbb sangat keren,5,2025-06-22 00:05:55
"sistem sekarang makin susah,tolong kembalikan ke dulu lagi.dapet team computer melulu",5,2025-06-22 00:01:55
ya aku no komen lah ya 🤣,5,2025-06-22 00:01:37
mohon untuk diamond nya di turunin lagi harganya jgn terlalu mahal,1,2025-06-22 00:01:00
